rel_id,head,head_label,relation,tail,tail_label,description,doc_id,chunk_id
REL_000676,发动机安全管理系统_传动装置_螺旋桨轴,Component,HAS_COMPONENT,发动机安全管理系统_传动装置_橡胶套筒,Component,水润滑螺旋桨轴包含橡胶套筒作为保护部件,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000677,发动机安全管理系统_传动装置_螺旋桨轴,Component,HAS_COMPONENT,发动机安全管理系统_传动装置_轴密封件,Component,螺旋桨轴组件包含轴密封件以防止泄漏,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000678,发动机安全管理系统_冷却系统,Equipment,DIAGNOSED_BY,发动机安全管理系统_冷却系统_检查冷却剂液位,DiagnosticMethod,冷却系统状态通过检查冷却剂液位进行诊断,D16维护保养手册,D16维护保养手册::chunk_12;D16维护保养手册::chunk_13;D16维护保养手册::chunk_14;D16维护保养手册::chunk_15
REL_000679,发动机安全管理系统_冷却系统,Equipment,HAS_COMPONENT,发动机安全管理系统_冷却系统_加热元件,Component,冷却系统可能包含可选的船配加热元件组件,D16维护保养手册,D16维护保养手册::chunk_12;D16维护保养手册::chunk_13;D16维护保养手册::chunk_14;D16维护保养手册::chunk_15
REL_000680,发动机安全管理系统_冷却系统,Equipment,HAS_COMPONENT,发动机安全管理系统_冷却系统_叶轮泵,Component,冷却系统包含叶轮泵用于驱动海水循环,D16维护保养手册,D16维护保养手册::chunk_5
REL_000681,发动机安全管理系统_冷却系统,Equipment,HAS_COMPONENT,发动机安全管理系统_冷却系统_散热器,Component,冷却系统设备包含散热器作为关键内部组件,D16维护保养手册,D16维护保养手册::chunk_4
REL_000682,发动机安全管理系统_冷却系统,Equipment,HAS_COMPONENT,发动机安全管理系统_冷却系统_海水塞,Component,冷却系统设备包含海水塞隔离组件,D16维护保养手册,D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19
REL_000683,发动机安全管理系统_冷却系统,Equipment,HAS_COMPONENT,发动机安全管理系统_冷却系统_海水过滤器,Component,冷却系统包含海水过滤器作为进水过滤关键部件,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000684,发动机安全管理系统_冷却系统,Equipment,HAS_COMPONENT,发动机安全管理系统_冷却系统_热交换器,Component,冷却系统设备包含热交换器作为关键内部组件,D16维护保养手册,D16维护保养手册::chunk_4
REL_000685,发动机安全管理系统_冷却系统,Equipment,HAS_COMPONENT,发动机安全管理系统_冷却系统_热控制阀,Component,冷却系统设备包含用于加注通风的热控制阀组件,D16维护保养手册,D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19
REL_000686,发动机安全管理系统_冷却系统,Equipment,HAS_COMPONENT,发动机安全管理系统_冷却系统_膨胀箱,Component,冷却系统包含膨胀箱用于调节冷却液体积,D16维护保养手册,D16维护保养手册::chunk_5
REL_000687,发动机安全管理系统_冷却系统,Equipment,HAS_COMPONENT,发动机安全管理系统_冷却系统_阳极,Component,冷却系统包含阳极用于防止电化学腐蚀,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000688,发动机安全管理系统_冷却系统,Equipment,HAS_PARAMETER,发动机安全管理系统_冷却系统_防冻混合比例,Parameter,冷却系统在冷天需维持特定的防冻剂混合比例参数,D16维护保养手册,D16维护保养手册::chunk_24;D16维护保养手册::chunk_25;D16维护保养手册::chunk_26;D16维护保养手册::chunk_27
REL_000689,发动机安全管理系统_冷却系统,Equipment,HAS_SAFETY_NOTE,发动机安全管理系统_冷却系统_冷却剂规格要求,SafetyNote,冷却系统维护必须遵守特定的冷却剂规格安全要求,D16维护保养手册,D16维护保养手册::chunk_12;D16维护保养手册::chunk_13;D16维护保养手册::chunk_14;D16维护保养手册::chunk_15
REL_000690,发动机安全管理系统_冷却系统,Equipment,HAS_SAFETY_NOTE,发动机安全管理系统_冷却系统_压力释放要求,SafetyNote,冷却系统作业需遵循压力释放安全要求,D16维护保养手册,D16维护保养手册::chunk_1
REL_000691,发动机安全管理系统_冷却系统,Equipment,HAS_SAFETY_NOTE,发动机安全管理系统_冷却系统_旧冷却剂回收要求,SafetyNote,冷却系统维护产生的废液需遵守环保回收安全要求,D16维护保养手册,D16维护保养手册::chunk_12;D16维护保养手册::chunk_13;D16维护保养手册::chunk_14;D16维护保养手册::chunk_15
REL_000692,发动机安全管理系统_冷却系统,Equipment,HAS_SAFETY_NOTE,发动机安全管理系统_冷却系统_腐蚀与气蚀风险,SafetyNote,冷却系统需全年使用合格冷却剂以防腐蚀和气蚀风险,D16维护保养手册,D16维护保养手册::chunk_24;D16维护保养手册::chunk_25;D16维护保养手册::chunk_26;D16维护保养手册::chunk_27
REL_000693,发动机安全管理系统_冷却系统,Equipment,HAS_SAFETY_NOTE,发动机安全管理系统_冷却系统_蒸汽灼伤危险,SafetyNote,检查增压空气冷却器排水孔时需防范蒸汽灼伤,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000694,发动机安全管理系统_冷却系统,Equipment,HAS_SAFETY_NOTE,发动机安全管理系统_冷却系统_防冻保护检查要求,SafetyNote,冷却系统维护需遵守年度防冻保护检查的安全要求,D16维护保养手册,D16维护保养手册::chunk_12;D16维护保养手册::chunk_13;D16维护保养手册::chunk_14;D16维护保养手册::chunk_15
REL_000695,发动机安全管理系统_冷却系统,Equipment,HAS_SAFETY_NOTE,发动机安全管理系统_冷却系统_高温冷却液警告,SafetyNote,冷却系统作业需遵循高温冷却液警告,D16维护保养手册,D16维护保养手册::chunk_1
REL_000696,发动机安全管理系统_冷却系统,Equipment,REPAIRED_BY,发动机安全管理系统_冷却系统_加满冷却剂,RepairMethod,冷却系统液位不足时通过加满冷却剂进行维修,D16维护保养手册,D16维护保养手册::chunk_12;D16维护保养手册::chunk_13;D16维护保养手册::chunk_14;D16维护保养手册::chunk_15
REL_000697,发动机安全管理系统_冷却系统,Equipment,REPAIRED_BY,发动机安全管理系统_冷却系统_拆卸叶轮储存,RepairMethod,存储前需拆下叶轮泵叶轮并密封冷藏,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000698,发动机安全管理系统_冷却系统,Equipment,REPAIRED_BY,发动机安全管理系统_冷却系统_排放残余海水,RepairMethod,存储前需排放冷却系统残余海水以防冻结,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000699,发动机安全管理系统_冷却系统_加满冷却剂,RepairMethod,PREVENTS,发动机安全管理系统_冷却系统_冷却性能下降,FaultPhenomenon,冲洗冷却系统可防止因沉积物导致的冷却性能下降故障,D16维护保养手册,D16维护保养手册::chunk_12;D16维护保养手册::chunk_13;D16维护保养手册::chunk_14;D16维护保养手册::chunk_15
REL_000700,发动机安全管理系统_冷却系统_加满冷却剂,RepairMethod,REQUIRES,发动机安全管理系统_冷却系统_冷却剂规格要求,SafetyNote,加满冷却剂维修方法需满足冷却剂预先混合的要求,D16维护保养手册,D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19
REL_000701,发动机安全管理系统_冷却系统_加满冷却剂,RepairMethod,REQUIRES,发动机安全管理系统_冷却系统_叶轮泵,Component,清空冷却剂操作需要打开水泵上的排水点,D16维护保养手册,D16维护保养手册::chunk_12;D16维护保养手册::chunk_13;D16维护保养手册::chunk_14;D16维护保养手册::chunk_15
REL_000702,发动机安全管理系统_冷却系统_加满冷却剂,RepairMethod,REQUIRES,发动机安全管理系统_冷却系统_热交换器,Component,清空冷却剂操作需要打开热交换器上的排水点,D16维护保养手册,D16维护保养手册::chunk_12;D16维护保养手册::chunk_13;D16维护保养手册::chunk_14;D16维护保养手册::chunk_15
REL_000703,发动机安全管理系统_冷却系统_加满冷却剂,RepairMethod,REQUIRES,发动机安全管理系统_冷却系统_膨胀箱,Component,清空冷却剂操作需要打开膨胀箱盖并进行收集,D16维护保养手册,D16维护保养手册::chunk_12;D16维护保养手册::chunk_13;D16维护保养手册::chunk_14;D16维护保养手册::chunk_15
REL_000704,发动机安全管理系统_冷却系统_加满冷却剂,RepairMethod,REQUIRES,发动机安全管理系统_发动机_增压空气冷却器,Component,清空冷却剂操作需要打开增压空气冷却器上的排水点,D16维护保养手册,D16维护保养手册::chunk_12;D16维护保养手册::chunk_13;D16维护保养手册::chunk_14;D16维护保养手册::chunk_15
REL_000705,发动机安全管理系统_冷却系统_叶轮泵,Component,REPAIRED_BY,发动机安全管理系统_冷却系统_拆卸叶轮储存,RepairMethod,叶轮泵内部叶轮损坏时通过更换叶轮方法进行修复,D16维护保养手册,D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19
REL_000706,发动机安全管理系统_冷却系统_拆卸叶轮储存,RepairMethod,HAS_PARAMETER,发动机安全管理系统_冷却系统_叶轮泵盖紧固扭矩,Parameter,更换叶轮安装泵盖时需遵循 6Nm 紧固扭矩参数,D16维护保养手册,D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19
REL_000707,发动机安全管理系统_冷却系统_拆卸叶轮储存,RepairMethod,HAS_SAFETY_NOTE,发动机安全管理系统_冷却系统_润滑剂禁忌,SafetyNote,更换叶轮维修中需遵守仅使用甘油润滑的禁忌,D16维护保养手册,D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19
REL_000708,发动机安全管理系统_冷却系统_拆卸叶轮储存,RepairMethod,HAS_SAFETY_NOTE,发动机安全管理系统_冷却系统_进水危险,SafetyNote,更换叶轮维修前需注意关闭海水塞防止进水危险,D16维护保养手册,D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19
REL_000709,发动机安全管理系统_冷却系统_检查冷却剂液位,DiagnosticMethod,REQUIRES,发动机安全管理系统_冷却系统_高温冷却液警告,SafetyNote,检查液位时必须遵守发动机暖机时禁止打开盖的安全警告,D16维护保养手册,D16维护保养手册::chunk_12;D16维护保养手册::chunk_13;D16维护保养手册::chunk_14;D16维护保养手册::chunk_15
REL_000710,发动机安全管理系统_冷却系统_海水塞,Component,PREVENTS,发动机安全管理系统_冷却系统_进水危险,SafetyNote,关闭海水塞组件可防止冷却系统进水危险,D16维护保养手册,D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19
REL_000711,发动机安全管理系统_冷却系统_海水过滤器,Component,HAS_FAULT,发动机安全管理系统_冷却系统_过滤器堵塞,FaultPhenomenon,海水过滤器可能因污染物积累发生堵塞故障,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000712,发动机安全管理系统_冷却系统_海水过滤器,Component,REPAIRED_BY,发动机安全管理系统_冷却系统_清洁海水过滤器,RepairMethod,海水过滤器通过清洁滤芯和重新安装进行维护,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000713,发动机安全管理系统_冷却系统_清洁海水过滤器,RepairMethod,REQUIRES,发动机安全管理系统_冷却系统_海水塞,Component,清洁过滤器前必须先关闭通海旋塞以防进水,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000714,发动机安全管理系统_冷却系统_过滤器堵塞,FaultPhenomenon,CAUSED_BY,发动机安全管理系统_发动机_过热,FaultPhenomenon,过滤器堵塞会导致冷却不足从而引起发动机过热,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000715,发动机安全管理系统_冷却系统_过滤器堵塞,FaultPhenomenon,CAUSED_BY,发动机安全管理系统_燃油系统_微生物滋生,FaultCause,过滤器堵塞可能由燃油或水中的微生物滋生引起,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000716,发动机安全管理系统_冷却系统_阳极,Component,REPAIRED_BY,发动机安全管理系统_冷却系统_更换阳极,RepairMethod,阳极磨损超过一半时需执行更换维护,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000717,发动机安全管理系统_冷却系统_高温冷却液警告,SafetyNote,PREVENTS,发动机安全管理系统_冷却系统_灼伤风险,FaultPhenomenon,遵守高温警告可防止冷却液灼伤风险,D16维护保养手册,D16维护保养手册::chunk_1
REL_000718,发动机安全管理系统_发动机,Equipment,HAS_COMPONENT,发动机安全管理系统_发动机_交流发电机,Component,发动机设备包含交流发电机作为核心组件,D16维护保养手册,D16维护保养手册::chunk_1
REL_000719,发动机安全管理系统_发动机,Equipment,HAS_COMPONENT,发动机安全管理系统_发动机_传动皮带,Component,发动机本体包含传动皮带用于驱动附件,D16维护保养手册,D16维护保养手册::chunk_5
REL_000720,发动机安全管理系统_发动机,Equipment,HAS_COMPONENT,发动机安全管理系统_发动机_发动机控制模块,Component,发动机设备包含发动机控制模块作为核心组件,D16维护保养手册,D16维护保养手册::chunk_1
REL_000721,发动机安全管理系统_发动机,Equipment,HAS_COMPONENT,发动机安全管理系统_发动机_增压空气冷却器,Component,发动机包含增压空气冷却器用于冷却进气,D16维护保养手册,D16维护保养手册::chunk_5
REL_000722,发动机安全管理系统_发动机,Equipment,HAS_COMPONENT,发动机安全管理系统_发动机_涡轮增压器,Component,发动机内部包含涡轮增压器作为关键增压部件,D16维护保养手册,D16维护保养手册::chunk_0
REL_000723,发动机安全管理系统_发动机,Equipment,HAS_COMPONENT,发动机安全管理系统_发动机_皮带张紧器,Component,发动机设备包含自动皮带张紧器组件,D16维护保养手册,D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19
REL_000724,发动机安全管理系统_发动机,Equipment,HAS_COMPONENT,发动机安全管理系统_发动机_空气过滤器,Component,发动机进气系统包含空气过滤器作为防护部件,D16维护保养手册,D16维护保养手册::chunk_0
REL_000725,发动机安全管理系统_发动机,Equipment,HAS_FAULT,发动机安全管理系统_发动机_增压压力过低,FaultPhenomenon,发动机可能出现增压压力过低故障,D16维护保养手册,D16维护保养手册::chunk_11
REL_000726,发动机安全管理系统_发动机,Equipment,HAS_FAULT,发动机安全管理系统_发动机_运转不平稳,FaultPhenomenon,发动机可能出现运转不平稳故障,D16维护保养手册,D16维护保养手册::chunk_11
REL_000727,发动机安全管理系统_发动机,Equipment,HAS_PARAMETER,发动机安全管理系统_发动机_冷却液容量参数,Parameter,发动机设备依赖特定的冷却液容量参数进行维护,D16维护保养手册,D16维护保养手册::chunk_4
REL_000728,发动机安全管理系统_发动机,Equipment,HAS_PARAMETER,发动机安全管理系统_发动机_存储温度要求,Parameter,发动机储存环境必须满足特定的温度范围参数要求,D16维护保养手册,D16维护保养手册::chunk_24;D16维护保养手册::chunk_25;D16维护保养手册::chunk_26;D16维护保养手册::chunk_27
REL_000729,发动机安全管理系统_发动机,Equipment,HAS_PARAMETER,发动机安全管理系统_发动机_存储湿度要求,Parameter,发动机储存环境必须满足特定的湿度参数要求,D16维护保养手册,D16维护保养手册::chunk_24;D16维护保养手册::chunk_25;D16维护保养手册::chunk_26;D16维护保养手册::chunk_27
REL_000730,发动机安全管理系统_发动机,Equipment,HAS_PARAMETER,发动机安全管理系统_发动机_机油容量参数,Parameter,发动机设备依赖特定的机油容量参数进行维护,D16维护保养手册,D16维护保养手册::chunk_4
REL_000731,发动机安全管理系统_发动机,Equipment,HAS_PARAMETER,发动机安全管理系统_发动机_额外冷却剂容量限制,Parameter,发动机设备在特定配置下有额外冷却剂容量限制,D16维护保养手册,D16维护保养手册::chunk_4
REL_000732,发动机安全管理系统_发动机,Equipment,HAS_PARAMETER,发动机安全管理系统_通用紧固扭矩标准,Parameter,发动机装配维护需参考通用紧固扭矩标准参数,D16维护保养手册,D16维护保养手册::chunk_4
REL_000733,发动机安全管理系统_发动机,Equipment,HAS_SAFETY_NOTE,发动机安全管理系统_冷却液混合禁忌,SafetyNote,发动机冷却系统维护需遵守冷却液混合禁忌以防故障,D16维护保养手册,D16维护保养手册::chunk_4
REL_000734,发动机安全管理系统_发动机,Equipment,HAS_SAFETY_NOTE,发动机安全管理系统_启动前检查要求,SafetyNote,发动机起动前必须执行安全检查要求,D16维护保养手册,D16维护保养手册::chunk_0
REL_000735,发动机安全管理系统_发动机,Equipment,HAS_SAFETY_NOTE,发动机安全管理系统_燃油系统_清洁度要求,SafetyNote,发动机设备需遵循清洁度安全要求,D16维护保养手册,D16维护保养手册::chunk_1
REL_000736,发动机安全管理系统_发动机,Equipment,HAS_SAFETY_NOTE,发动机安全管理系统_螺栓损伤检查要求,SafetyNote,发动机安装维护过程中必须遵守螺栓损伤检查的安全要求,D16维护保养手册,D16维护保养手册::chunk_4
REL_000737,发动机安全管理系统_发动机,Equipment,HAS_SAFETY_NOTE,发动机安全管理系统_警告标识维护,SafetyNote,发动机本体需保持警告标识清晰可见,D16维护保养手册,D16维护保养手册::chunk_0
REL_000738,发动机安全管理系统_发动机,Equipment,HAS_SAFETY_NOTE,发动机安全管理系统_通风安全要求,SafetyNote,发动机运行和维护必须遵守通风安全要求,D16维护保养手册,D16维护保养手册::chunk_0
REL_000739,发动机安全管理系统_发动机,Equipment,HAS_SAFETY_NOTE,发动机安全管理系统_高温表面警告,SafetyNote,发动机及其部件存在高温表面需遵守警告,D16维护保养手册,D16维护保养手册::chunk_0
REL_000740,发动机安全管理系统_发动机,Equipment,REPAIRED_BY,发动机安全管理系统_发动机_清洁发动机舱,RepairMethod,通过清洁发动机舱来维护发动机状态并降低故障风险,D16维护保养手册,D16维护保养手册::chunk_24;D16维护保养手册::chunk_25;D16维护保养手册::chunk_26;D16维护保养手册::chunk_27
REL_000741,发动机安全管理系统_发动机,Equipment,REPAIRED_BY,发动机安全管理系统_发动机_长期存储维护,RepairMethod,发动机长期停用时需执行存储维护以防损坏,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000742,发动机安全管理系统_发动机,Equipment,REPAIRED_BY,发动机安全管理系统_润滑系统_机油补充,RepairMethod,发动机机油不足时通过补充机油进行维护修复,D16维护保养手册,D16维护保养手册::chunk_6
REL_000743,发动机安全管理系统_发动机,Equipment,REQUIRES,发动机安全管理系统_启动前检查要求,SafetyNote,发动机起动依赖严格的安全检查步骤,D16维护保养手册,D16维护保养手册::chunk_0
REL_000744,发动机安全管理系统_发动机,Equipment,REQUIRES,发动机安全管理系统_通风安全要求,SafetyNote,发动机运行依赖良好的通风环境条件,D16维护保养手册,D16维护保养手册::chunk_0
REL_000745,发动机安全管理系统_发动机_交流发电机,Component,HAS_SAFETY_NOTE,发动机安全管理系统_发动机_交流发电机_进水损坏风险,SafetyNote,交流发电机在清洁过程中需特别注意防止进水损坏,D16维护保养手册,D16维护保养手册::chunk_24;D16维护保养手册::chunk_25;D16维护保养手册::chunk_26;D16维护保养手册::chunk_27
REL_000746,发动机安全管理系统_发动机_交流发电机,Component,REPAIRED_BY,发动机安全管理系统_发动机_交流发电机_吹干处理,RepairMethod,交流发电机意外进水后的标准修复处理流程,D16维护保养手册,D16维护保养手册::chunk_24;D16维护保养手册::chunk_25;D16维护保养手册::chunk_26;D16维护保养手册::chunk_27
REL_000747,发动机安全管理系统_发动机_传动皮带,Component,REPAIRED_BY,发动机安全管理系统_发动机_更换传动皮带,RepairMethod,传动皮带损坏时通过更换传动皮带方法进行修复,D16维护保养手册,D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19
REL_000748,发动机安全管理系统_发动机_叶轮损坏,FaultCause,REQUIRES,发动机安全管理系统_发动机_涡轮增压器更换,RepairMethod,叶轮损坏故障需要更换涡轮增压器,D16维护保养手册,D16维护保养手册::chunk_11
REL_000749,发动机安全管理系统_发动机_增压压力过低,FaultPhenomenon,CAUSED_BY,发动机安全管理系统_增压空气系统_泄漏,FaultCause,增压压力过低由增压空气系统泄漏导致,D16维护保养手册,D16维护保养手册::chunk_11
REL_000750,发动机安全管理系统_发动机_更换传动皮带,RepairMethod,HAS_SAFETY_NOTE,发动机安全管理系统_发动机_挤压危险,SafetyNote,更换皮带维修过程中需注意防止手指挤压危险,D16维护保养手册,D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19
REL_000751,发动机安全管理系统_发动机_污物引起故障,FaultPhenomenon,CAUSED_BY,发动机安全管理系统_发动机_污物污染,FaultCause,发动机故障由污物污染原因导致,D16维护保养手册,D16维护保养手册::chunk_1
REL_000752,发动机安全管理系统_发动机_涡轮增压器,Component,HAS_FAULT,发动机安全管理系统_发动机_叶轮损坏,FaultCause,涡轮增压器可能发生叶轮损坏故障,D16维护保养手册,D16维护保养手册::chunk_11
REL_000753,发动机安全管理系统_发动机_涡轮增压器,Component,REPAIRED_BY,发动机安全管理系统_发动机_涡轮增压器更换,RepairMethod,涡轮增压器损坏时通过更换方法维修,D16维护保养手册,D16维护保养手册::chunk_11
REL_000754,发动机安全管理系统_发动机_皮带张紧器,Component,CONTROLS,发动机安全管理系统_发动机_传动皮带,Component,皮带张紧器控制传动皮带的张紧状态,D16维护保养手册,D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19
REL_000755,发动机安全管理系统_发动机_运转不平稳,FaultPhenomenon,CAUSED_BY,发动机安全管理系统_燃油系统_空气残留,FaultCause,运转不平稳由燃油系统空气残留导致,D16维护保养手册,D16维护保养手册::chunk_11
REL_000756,发动机安全管理系统_发动机_长期存储维护,RepairMethod,PREVENTS,发动机安全管理系统_电池_冷冻破裂,FaultPhenomenon,存储维护中给电池充电可防止低温冷冻破裂,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000757,发动机安全管理系统_发动机_长期存储维护,RepairMethod,REQUIRES,发动机安全管理系统_电池,Equipment,存储维护要求断开电池电缆并进行清洁充电,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000758,发动机安全管理系统_增压空气系统,Equipment,HAS_COMPONENT,发动机安全管理系统_增压空气系统_增压空气管,Component,增压空气系统包含增压空气管组件,D16维护保养手册,D16维护保养手册::chunk_11
REL_000759,发动机安全管理系统_排气系统,Equipment,HAS_COMPONENT,发动机安全管理系统_排气系统_排气弯管,Component,排气系统包含排气弯管组件,D16维护保养手册,D16维护保养手册::chunk_11
REL_000760,发动机安全管理系统_排气系统,Equipment,REPAIRED_BY,发动机安全管理系统_排气系统_损坏件更换,RepairMethod,排气系统损坏件通过更换方法维修,D16维护保养手册,D16维护保养手册::chunk_11
REL_000761,发动机安全管理系统_操舵器,Equipment,HAS_COMPONENT,发动机安全管理系统_操舵器_电动操舵器,Component,操舵器系统包含电动操舵器作为执行机构,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000762,发动机安全管理系统_操舵器,Equipment,HAS_PARAMETER,发动机安全管理系统_操舵器_油量参数,Parameter,操舵器设备依赖特定的油量参数进行维护,D16维护保养手册,D16维护保养手册::chunk_4
REL_000763,发动机安全管理系统_操舵器,Equipment,HAS_SAFETY_NOTE,发动机安全管理系统_ATF 油混合说明,SafetyNote,操舵器维护需遵守 ATF 油混合说明以确保兼容性,D16维护保养手册,D16维护保养手册::chunk_4
REL_000764,发动机安全管理系统_操舵器_电动操舵器,Component,HAS_PARAMETER,发动机安全管理系统_操舵器_机油容量,Parameter,电动操舵器更换机油时参考约 5 升容量参数,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000765,发动机安全管理系统_操舵器_电动操舵器,Component,HAS_PARAMETER,发动机安全管理系统_操舵器_量油尺紧固扭矩,Parameter,电动操舵器量油尺安装需遵循 10Nm 紧固扭矩,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000766,发动机安全管理系统_操舵器_电动操舵器,Component,REPAIRED_BY,发动机安全管理系统_操舵器_更换机油,RepairMethod,电动操舵器需定期更换机油以维持正常运行,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23
REL_000767,发动机安全管理系统_机油分析,DiagnosticMethod,HAS_SAFETY_NOTE,发动机安全管理系统_机油分析_取样安全要求,SafetyNote,机油分析诊断过程需遵守取样安全操作要求,D16维护保养手册,D16维护保养手册::chunk_7
REL_000768,发动机安全管理系统_机油分析,DiagnosticMethod,HAS_SAFETY_NOTE,发动机安全管理系统_机油分析_环保收集要求,SafetyNote,机油分析诊断过程需遵守环保收集安全要求,D16维护保养手册,D16维护保养手册::chunk_7
REL_000769,发动机安全管理系统_机油分析,DiagnosticMethod,MONITORS,发动机安全管理系统_润滑系统_金属颗粒物,Parameter,机油分析方法用于监测润滑系统金属颗粒参数,D16维护保养手册,D16维护保养手册::chunk_7
REL_000770,发动机安全管理系统_机油分析,DiagnosticMethod,REQUIRES,发动机安全管理系统_发动机,Equipment,机油分析诊断方法依赖发动机运行至工作温度,D16维护保养手册,D16维护保养手册::chunk_7
REL_000771,发动机安全管理系统_润滑系统,Equipment,DIAGNOSED_BY,发动机安全管理系统_机油分析,DiagnosticMethod,润滑系统状态通过机油分析方法进行诊断,D16维护保养手册,D16维护保养手册::chunk_7
REL_000772,发动机安全管理系统_润滑系统,Equipment,HAS_COMPONENT,发动机安全管理系统_润滑系统_机油过滤器,Component,润滑系统包含机油过滤器作为关键过滤组件,D16维护保养手册,D16维护保养手册::chunk_5
REL_000773,发动机安全管理系统_润滑系统,Equipment,HAS_FAULT,发动机安全管理系统_润滑系统_机油泄漏,FaultPhenomenon,润滑系统设备可能发生的机油泄漏故障,D16维护保养手册,D16维护保养手册::chunk_6
REL_000774,发动机安全管理系统_润滑系统,Equipment,HAS_PARAMETER,发动机安全管理系统_润滑系统_水含量,Parameter,润滑系统运行状态需监测机油水含量参数,D16维护保养手册,D16维护保养手册::chunk_7
REL_000775,发动机安全管理系统_润滑系统,Equipment,HAS_PARAMETER,发动机安全管理系统_润滑系统_燃油含量,Parameter,润滑系统运行状态需监测机油燃油含量参数,D16维护保养手册,D16维护保养手册::chunk_7
REL_000776,发动机安全管理系统_润滑系统,Equipment,HAS_PARAMETER,发动机安全管理系统_润滑系统_金属颗粒物,Parameter,润滑系统运行状态需监测机油金属颗粒参数,D16维护保养手册,D16维护保养手册::chunk_7
